x,y,SNOW_ON_GROUND,LOCAL_DAY,MEAN_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,ID,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS,TOTAL_PRECIPITATION,STATION_NAME,PROVINCE_CODE,LOCAL_YEAR,MAX_REL_HUMIDITY,DIRECTION_MAX_GUST,LOCAL_DATE,SPEED_MAX_GUST,TOTAL_SNOW_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_SNOW,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,MAX_TEMPERATURE,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN
-113.60583583333333,53.306667222222224,4,9,1.8,0,,,3012206.1999.4.9,,16.2,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-09 00:00:00,,,,,,-1.9,,,,,,3012206,4,5.5,,,,
-113.60583583333333,53.306667222222224,3,10,2.3,0,,,3012206.1999.4.10,,15.7,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-10 00:00:00,,,,,,-3,,,,,,3012206,4,7.5,,,,
-113.60583583333333,53.306667222222224,3,11,4.5,0,,,3012206.1999.4.11,,13.5,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-11 00:00:00,,,,,,-2.2,,,,,,3012206,4,11.2,,,,
-113.60583583333333,53.306667222222224,2,12,6.8,0,,,3012206.1999.4.12,,11.2,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-12 00:00:00,,,,,,-0.2,,,,,,3012206,4,13.8,,,,
-113.60583583333333,53.306667222222224,3,13,3.8,0,,,3012206.1999.4.13,,14.2,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-13 00:00:00,,,,,,-0.1,,,,,,3012206,4,7.7,,,,
-113.60583583333333,53.306667222222224,2,14,4,0,,,3012206.1999.4.14,,14,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-14 00:00:00,,,,,,-1,,,,,,3012206,4,8.9,,,,
-113.60583583333333,53.306667222222224,2,15,3.8,0,,,3012206.1999.4.15,,14.2,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-15 00:00:00,,,,,,-3.5,,,,,,3012206,4,11,,,,
-113.60583583333333,53.306667222222224,0,16,7.5,0,,,3012206.1999.4.16,,10.5,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-16 00:00:00,,,,,,-2.4,,,,,,3012206,4,17.4,,,,
-113.60583583333333,53.306667222222224,0,17,9.5,0,,,3012206.1999.4.17,,8.5,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-17 00:00:00,,,,,,-0.4,,,,,,3012206,4,19.3,,,,
-113.60583583333333,53.306667222222224,0,18,8.5,0,,,3012206.1999.4.18,,9.5,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-18 00:00:00,,,,,,-2.7,,,,,,3012206,4,19.6,,,,
-113.60583583333333,53.306667222222224,1,19,11.1,0,,,3012206.1999.4.19,,6.9,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-19 00:00:00,,,,,,3.7,,,,,,3012206,4,18.4,,,,
-113.60583583333333,53.306667222222224,0,20,4.5,0,E,,3012206.1999.4.20,E,13.5,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-20 00:00:00,,,,,,-0.5,E,,E,,,3012206,4,9.5,,E,,
-113.60583583333333,53.306667222222224,0,21,6.5,0,,,3012206.1999.4.21,,11.5,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-21 00:00:00,,,,,,3.3,,,,,,3012206,4,9.6,,,,
-113.60583583333333,53.306667222222224,0,22,6.4,0,E,,3012206.1999.4.22,E,11.6,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-22 00:00:00,,,,,,-0.3,E,,E,,,3012206,4,13,,E,,
-113.60583583333333,53.306667222222224,0,23,9.6,0,,,3012206.1999.4.23,,8.4,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-23 00:00:00,,,,,,-0.7,,,,,,3012206,4,19.9,,,,
-113.60583583333333,53.306667222222224,0,24,11.9,0,,,3012206.1999.4.24,,6.1,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-24 00:00:00,,,,,,1.4,,,,,,3012206,4,22.4,,,,
-113.60583583333333,53.306667222222224,0,25,15.6,0,,,3012206.1999.4.25,,2.4,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-25 00:00:00,,,,,,6.9,,,,,,3012206,4,24.3,,,,
-113.60583583333333,53.306667222222224,0,26,8.2,0,,,3012206.1999.4.26,,9.8,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-26 00:00:00,,,,,,4.4,,,,,,3012206,4,12,,,,
-113.60583583333333,53.306667222222224,0,27,3,0,,,3012206.1999.4.27,,15,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-27 00:00:00,,,,,,0.1,,,,,,3012206,4,5.9,,,,
-113.60583583333333,53.306667222222224,0,28,0.8,0,,,3012206.1999.4.28,,17.2,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-28 00:00:00,,,,,,-0.7,,,,,,3012206,4,2.3,,,,
-113.60583583333333,53.306667222222224,0,29,4.1,0,,,3012206.1999.4.29,,13.9,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-29 00:00:00,,,,,,-0.5,,,,,,3012206,4,8.7,,,,
-113.60583583333333,53.306667222222224,0,30,6.2,0,,,3012206.1999.4.30,,11.8,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-04-30 00:00:00,,,,,,2.1,,,,,,3012206,4,10.2,,,,
-113.60583583333333,53.306667222222224,,1,8.2,0,,,3012206.1999.5.1,,9.8,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-01 00:00:00,,,,,,-1.2,,,,,,3012206,5,17.6,,,,
-113.60583583333333,53.306667222222224,,2,8,0,,,3012206.1999.5.2,,10,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-02 00:00:00,,,,,,1.6,,,,,,3012206,5,14.4,,,,
-113.60583583333333,53.306667222222224,,3,5.8,0,,,3012206.1999.5.3,,12.2,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-03 00:00:00,,,,,,0.9,,,,,,3012206,5,10.6,,,,
-113.60583583333333,53.306667222222224,,4,3.6,0,E,,3012206.1999.5.4,E,14.4,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-04 00:00:00,,,,,,-1.7,E,,E,,,3012206,5,8.8,,E,,
-113.60583583333333,53.306667222222224,,5,6.2,0,,,3012206.1999.5.5,,11.8,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-05 00:00:00,,,,,,0,,,,,,3012206,5,12.3,,,,
-113.60583583333333,53.306667222222224,,6,7.3,0,,,3012206.1999.5.6,,10.7,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-06 00:00:00,,,,,,-3.6,,,,,,3012206,5,18.2,,,,
-113.60583583333333,53.306667222222224,,7,11.5,0,,,3012206.1999.5.7,,6.5,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-07 00:00:00,,,,,,2.1,,,,,,3012206,5,20.9,,,,
-113.60583583333333,53.306667222222224,,8,5.9,0,,,3012206.1999.5.8,,12.1,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-08 00:00:00,,,,,,1.3,,,,,,3012206,5,10.5,,,,
-113.60583583333333,53.306667222222224,,9,4,0,,,3012206.1999.5.9,,14,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-09 00:00:00,,,,,,-4,,,,,,3012206,5,11.9,,,,
-113.60583583333333,53.306667222222224,,10,4.4,0,E,,3012206.1999.5.10,E,13.6,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-10 00:00:00,,,,,,0.9,E,,E,,,3012206,5,7.8,,E,,
-113.60583583333333,53.306667222222224,,11,4.3,0,,,3012206.1999.5.11,,13.7,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-11 00:00:00,,,,,,-4,,,,,,3012206,5,12.6,,,,
-113.60583583333333,53.306667222222224,,12,3.4,0,,,3012206.1999.5.12,,14.6,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-12 00:00:00,,,,,,0.7,,,,,,3012206,5,6,,,,
-113.60583583333333,53.306667222222224,,13,7.2,0,,,3012206.1999.5.13,,10.8,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-13 00:00:00,,,,,,0.4,,,,,,3012206,5,13.9,,,,
-113.60583583333333,53.306667222222224,,14,5.4,0,,,3012206.1999.5.14,,12.6,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-14 00:00:00,,,,,,2.8,,,,,,3012206,5,7.9,,,,
-113.60583583333333,53.306667222222224,,15,6.3,0,,,3012206.1999.5.15,,11.7,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-15 00:00:00,,,,,,3.4,,,,,,3012206,5,9.2,,,,
-113.60583583333333,53.306667222222224,,16,6.4,0,,,3012206.1999.5.16,,11.6,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-16 00:00:00,,,,,,-0.8,,,,,,3012206,5,13.6,,,,
-113.60583583333333,53.306667222222224,,17,8.6,0,,,3012206.1999.5.17,,9.4,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-17 00:00:00,,,,,,3.9,,,,,,3012206,5,13.3,,,,
-113.60583583333333,53.306667222222224,,18,8.3,0,,,3012206.1999.5.18,,9.7,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-18 00:00:00,,,,,,2.4,,,,,,3012206,5,14.2,,,,
-113.60583583333333,53.306667222222224,,19,5.4,0,,,3012206.1999.5.19,,12.6,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-19 00:00:00,,,,,,2.1,,,,,,3012206,5,8.7,,,,
-113.60583583333333,53.306667222222224,,20,7.7,0,,,3012206.1999.5.20,,10.3,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-20 00:00:00,,,,,,0,,,,,,3012206,5,15.3,,,,
-113.60583583333333,53.306667222222224,,21,10.6,0,,,3012206.1999.5.21,,7.4,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-21 00:00:00,,,,,,6.5,,,,,,3012206,5,14.7,,,,
-113.60583583333333,53.306667222222224,,22,11.9,0,,,3012206.1999.5.22,,6.1,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-22 00:00:00,,,,,,4.4,,,,,,3012206,5,19.3,,,,
-113.60583583333333,53.306667222222224,,23,17.1,0,,,3012206.1999.5.23,,0.9,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-23 00:00:00,,,,,,9.2,,,,,,3012206,5,25,,,,
-113.60583583333333,53.306667222222224,,24,18.2,0.2,,,3012206.1999.5.24,,0,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-24 00:00:00,,,,,,6.9,,,,,,3012206,5,29.4,,,,
-113.60583583333333,53.306667222222224,,25,18.6,0.6,,,3012206.1999.5.25,,0,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-25 00:00:00,,,,,,8.9,,,,,,3012206,5,28.3,,,,
-113.60583583333333,53.306667222222224,,26,12.6,0,,,3012206.1999.5.26,,5.4,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-26 00:00:00,,,,,,5.7,,,,,,3012206,5,19.4,,,,
-113.60583583333333,53.306667222222224,,27,12.4,0,,,3012206.1999.5.27,,5.6,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-27 00:00:00,,,,,,1.8,,,,,,3012206,5,22.9,,,,
-113.60583583333333,53.306667222222224,,28,11.2,0,,,3012206.1999.5.28,,6.8,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-28 00:00:00,,,,,,5.4,,,,,,3012206,5,16.9,,,,
-113.60583583333333,53.306667222222224,,29,9.4,0,,,3012206.1999.5.29,,8.6,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-29 00:00:00,,,,,,2.3,,,,,,3012206,5,16.5,,,,
-113.60583583333333,53.306667222222224,,30,9.4,0,,,3012206.1999.5.30,,8.6,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-30 00:00:00,,,,,,-0.2,,,,,,3012206,5,18.9,,,,
-113.60583583333333,53.306667222222224,,31,11.1,0,,,3012206.1999.5.31,,6.9,,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-05-31 00:00:00,,,,,,7.5,,,,,,3012206,5,14.6,,,,
-113.60583583333333,53.306667222222224,0,1,12.5,0,,,3012206.1999.6.1,,5.5,1,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-01 00:00:00,,,,0,,6.1,,,,,,3012206,6,18.8,,,,1
-113.60583583333333,53.306667222222224,0,2,12.2,0,,,3012206.1999.6.2,,5.8,0.4,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-02 00:00:00,,,,0,,5.6,,,,,,3012206,6,18.7,,,,0.4
-113.60583583333333,53.306667222222224,0,3,15.2,0,,,3012206.1999.6.3,,2.8,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-03 00:00:00,,,,0,,9,,,,,,3012206,6,21.3,,,,0
-113.60583583333333,53.306667222222224,0,4,14.9,0,,,3012206.1999.6.4,,3.1,0.4,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-04 00:00:00,,,,0,,8.5,,,,,,3012206,6,21.2,,,,0.4
-113.60583583333333,53.306667222222224,0,5,14.6,0,,,3012206.1999.6.5,,3.4,5.4,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-05 00:00:00,,,,0,,4.4,,,,,,3012206,6,24.7,,,,5.4
-113.60583583333333,53.306667222222224,0,6,12.2,0,,,3012206.1999.6.6,,5.8,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-06 00:00:00,,,,0,,7.4,,,,,,3012206,6,16.9,,,,0
-113.60583583333333,53.306667222222224,0,7,9.1,0,,,3012206.1999.6.7,,8.9,4.8,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-07 00:00:00,,,,0,,5.6,,,,,,3012206,6,12.6,,,,4.8
-113.60583583333333,53.306667222222224,0,8,9.4,0,,,3012206.1999.6.8,,8.6,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-08 00:00:00,,,,0,,1.6,,,,,,3012206,6,17.1,,,,0
-113.60583583333333,53.306667222222224,0,9,8.6,0,,,3012206.1999.6.9,,9.4,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-09 00:00:00,,,,0,,3.1,,,,,,3012206,6,14,,,,0
-113.60583583333333,53.306667222222224,0,10,9.3,0,,,3012206.1999.6.10,,8.7,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-10 00:00:00,,,,0,,3.2,,,,,,3012206,6,15.4,,,,0
-113.60583583333333,53.306667222222224,0,11,10.7,0,,,3012206.1999.6.11,,7.3,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-11 00:00:00,,,,0,,1.8,,,,,,3012206,6,19.6,,,,0
-113.60583583333333,53.306667222222224,0,12,12.2,0,,,3012206.1999.6.12,,5.8,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-12 00:00:00,,,,0,,5.7,,,,,,3012206,6,18.7,,,,0
-113.60583583333333,53.306667222222224,0,13,13,0,,,3012206.1999.6.13,,5,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-13 00:00:00,,,,0,,3.1,,,,,,3012206,6,22.8,,,,0
-113.60583583333333,53.306667222222224,0,14,16.8,0,,,3012206.1999.6.14,,1.2,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-14 00:00:00,,,,0,,8.7,,,,,,3012206,6,24.8,,,,0
-113.60583583333333,53.306667222222224,0,15,16.2,0,,,3012206.1999.6.15,,1.8,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-15 00:00:00,,,,0,,6.7,,,,,,3012206,6,25.6,,,,0
-113.60583583333333,53.306667222222224,0,16,18.8,0.8,,,3012206.1999.6.16,,0,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-16 00:00:00,,,,0,,11.5,,,,,,3012206,6,26,,,,0
-113.60583583333333,53.306667222222224,0,17,19.5,1.5,,,3012206.1999.6.17,,0,0.4,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-17 00:00:00,,,,0,,13.1,,,,,,3012206,6,25.8,,,,0.4
-113.60583583333333,53.306667222222224,0,18,18.4,0.4,,,3012206.1999.6.18,,0,15.8,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-18 00:00:00,,,,0,,9.8,,,,,,3012206,6,27,,,,15.8
-113.60583583333333,53.306667222222224,0,19,13.4,0,,,3012206.1999.6.19,,4.6,5.2,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-19 00:00:00,,,,0,,9,,,,,,3012206,6,17.8,,,,5.2
-113.60583583333333,53.306667222222224,0,20,15.5,0,,,3012206.1999.6.20,,2.5,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-20 00:00:00,,,,0,,7.5,,,,,,3012206,6,23.4,,,,0
-113.60583583333333,53.306667222222224,0,21,15.7,0,,,3012206.1999.6.21,,2.3,1,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-21 00:00:00,,,,0,,10.9,,,,,,3012206,6,20.4,,,,1
-113.60583583333333,53.306667222222224,0,22,13.7,0,,,3012206.1999.6.22,,4.3,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-22 00:00:00,,,,0,,7.9,,,,,,3012206,6,19.4,,,,0
-113.60583583333333,53.306667222222224,0,23,11.5,0,,,3012206.1999.6.23,,6.5,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-23 00:00:00,,,,0,,8,,,,,,3012206,6,14.9,,,,0
-113.60583583333333,53.306667222222224,0,24,10.6,0,,,3012206.1999.6.24,,7.4,0.2,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-24 00:00:00,,,,0,,5.7,,,,,,3012206,6,15.4,,,,0.2
-113.60583583333333,53.306667222222224,0,25,10.3,0,,,3012206.1999.6.25,,7.7,1.6,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-25 00:00:00,,,,0,,8.3,,,,,,3012206,6,12.3,,,,1.6
-113.60583583333333,53.306667222222224,0,26,11.2,0,,,3012206.1999.6.26,,6.8,0.4,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-26 00:00:00,,,,0,,6.1,,,,,,3012206,6,16.3,,,,0.4
-113.60583583333333,53.306667222222224,0,27,12.1,0,,,3012206.1999.6.27,,5.9,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-27 00:00:00,,,,0,,3.8,,,,,,3012206,6,20.4,,,,0
-113.60583583333333,53.306667222222224,0,28,12.2,0,,,3012206.1999.6.28,,5.8,1.4,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-28 00:00:00,,,,0,,6.2,,,,,,3012206,6,18.2,,,,1.4
-113.60583583333333,53.306667222222224,0,29,14,0,,,3012206.1999.6.29,,4,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-29 00:00:00,,,,0,,7.4,,,,,,3012206,6,20.5,,,,0
-113.60583583333333,53.306667222222224,0,30,13,0,,,3012206.1999.6.30,,5,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-06-30 00:00:00,,,,0,,6.3,,,,,,3012206,6,19.7,,,,0
-113.60583583333333,53.306667222222224,,1,11.5,0,,,3012206.1999.7.1,,6.5,0.4,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-01 00:00:00,,,,0,,3.4,,,,,,3012206,7,19.6,,,,0.4
-113.60583583333333,53.306667222222224,,2,12,0,,,3012206.1999.7.2,,6,13,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-02 00:00:00,,,,0,,7.4,,,,,,3012206,7,16.6,,,,13
-113.60583583333333,53.306667222222224,,3,12,0,,,3012206.1999.7.3,,6,16.2,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-03 00:00:00,,,,0,,9.1,,,,,,3012206,7,14.8,,,,16.2
-113.60583583333333,53.306667222222224,,4,14.4,0,,,3012206.1999.7.4,,3.6,0.2,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-04 00:00:00,,,,0,,9,,,,,,3012206,7,19.7,,,,0.2
-113.60583583333333,53.306667222222224,,5,10.9,0,,,3012206.1999.7.5,,7.1,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-05 00:00:00,,,,0,,4.6,,,,,,3012206,7,17.1,,,,0
-113.60583583333333,53.306667222222224,,6,12.1,0,,,3012206.1999.7.6,,5.9,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-06 00:00:00,,,,0,,3.4,,,,,,3012206,7,20.8,,,,0
-113.60583583333333,53.306667222222224,,7,15,0,,,3012206.1999.7.7,,3,19.4,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-07 00:00:00,,,,0,,8.4,,,,,,3012206,7,21.6,,,,19.4
-113.60583583333333,53.306667222222224,,8,15.6,0,,,3012206.1999.7.8,,2.4,14.6,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-08 00:00:00,,,,0,,10.9,,,,,,3012206,7,20.3,,,,14.6
-113.60583583333333,53.306667222222224,,9,15.6,0,,,3012206.1999.7.9,,2.4,0.2,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-09 00:00:00,,,,0,,7.9,,,,,,3012206,7,23.2,,,,0.2
-113.60583583333333,53.306667222222224,,10,16.7,0,,,3012206.1999.7.10,,1.3,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-10 00:00:00,,,,0,,7.7,,,,,,3012206,7,25.6,,,,0
-113.60583583333333,53.306667222222224,,11,19.5,1.5,,,3012206.1999.7.11,,0,0.2,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-11 00:00:00,,,,0,,11.8,,,,,,3012206,7,27.2,,,,0.2
-113.60583583333333,53.306667222222224,,12,17.7,0,,,3012206.1999.7.12,,0.3,0.8,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-12 00:00:00,,,,0,,11.5,,,,,,3012206,7,23.9,,,,0.8
-113.60583583333333,53.306667222222224,,13,14.8,0,,,3012206.1999.7.13,,3.2,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-13 00:00:00,,,,0,,8,,,,,,3012206,7,21.5,,,,0
-113.60583583333333,53.306667222222224,,14,11.6,0,,,3012206.1999.7.14,,6.4,20.6,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-14 00:00:00,,,,0,,7.2,,,,,,3012206,7,16,,,,20.6
-113.60583583333333,53.306667222222224,,15,7.8,0,,,3012206.1999.7.15,,10.2,6.2,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-15 00:00:00,,,,0,,4.8,,,,,,3012206,7,10.7,,,,6.2
-113.60583583333333,53.306667222222224,,16,10,0,,,3012206.1999.7.16,,8,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-16 00:00:00,,,,0,,4.3,,,,,,3012206,7,15.6,,,,0
-113.60583583333333,53.306667222222224,,17,12.3,0,,,3012206.1999.7.17,,5.7,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-17 00:00:00,,,,0,,7.2,,,,,,3012206,7,17.4,,,,0
-113.60583583333333,53.306667222222224,,18,13.8,0,,,3012206.1999.7.18,,4.2,8.4,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-18 00:00:00,,,,0,,10.2,,,,,,3012206,7,17.4,,,,8.4
-113.60583583333333,53.306667222222224,,19,17.6,0,,,3012206.1999.7.19,,0.4,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-19 00:00:00,,,,0,,9.5,,,,,,3012206,7,25.6,,,,0
-113.60583583333333,53.306667222222224,,20,17.5,0,,,3012206.1999.7.20,,0.5,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-20 00:00:00,,,,0,,8.3,,,,,,3012206,7,26.6,,,,0
-113.60583583333333,53.306667222222224,,21,17.5,0,,,3012206.1999.7.21,,0.5,1.6,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-21 00:00:00,,,,0,,7.5,,,,,,3012206,7,27.4,,,,1.6
-113.60583583333333,53.306667222222224,,22,18.5,0.5,,,3012206.1999.7.22,,0,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-22 00:00:00,,,,0,,10.5,,,,,,3012206,7,26.5,,,,0
-113.60583583333333,53.306667222222224,,23,15.5,0,,,3012206.1999.7.23,,2.5,0.8,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-23 00:00:00,,,,0,,10.1,,,,,,3012206,7,20.9,,,,0.8
-113.60583583333333,53.306667222222224,,24,12.2,0,,,3012206.1999.7.24,,5.8,2.8,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-24 00:00:00,,,,0,,9.5,,,,,,3012206,7,14.9,,,,2.8
-113.60583583333333,53.306667222222224,,25,12.3,0,,,3012206.1999.7.25,,5.7,6,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-25 00:00:00,,,,0,,6.7,,,,,,3012206,7,17.8,,,,6
-113.60583583333333,53.306667222222224,,26,13.5,0,,,3012206.1999.7.26,,4.5,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-26 00:00:00,,,,0,,4.9,,,,,,3012206,7,22,,,,0
-113.60583583333333,53.306667222222224,,27,17.9,0,,,3012206.1999.7.27,,0.1,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-27 00:00:00,,,,0,,10.1,,,,,,3012206,7,25.7,,,,0
-113.60583583333333,53.306667222222224,,28,20.7,2.7,,,3012206.1999.7.28,,0,0.8,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-28 00:00:00,,,,0,,13.1,,,,,,3012206,7,28.2,,,,0.8
-113.60583583333333,53.306667222222224,,29,17.1,0,,,3012206.1999.7.29,,0.9,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-29 00:00:00,,,,0,,10.7,,,,,,3012206,7,23.5,,,,0
-113.60583583333333,53.306667222222224,,30,11,0,,,3012206.1999.7.30,,7,0.2,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-30 00:00:00,,,,0,,8,,,,,,3012206,7,13.9,,,,0.2
-113.60583583333333,53.306667222222224,,31,10.4,0,,,3012206.1999.7.31,,7.6,3.4,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-07-31 00:00:00,,,,0,,4.9,,,,,,3012206,7,15.8,,,,3.4
-113.60583583333333,53.306667222222224,,1,9.3,0,,,3012206.1999.8.1,,8.7,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-08-01 00:00:00,,,,0,,0.8,,,,,,3012206,8,17.7,,,,0
-113.60583583333333,53.306667222222224,,2,14.5,0,,,3012206.1999.8.2,,3.5,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-08-02 00:00:00,,,,0,,5.4,,,,,,3012206,8,23.6,,,,0
-113.60583583333333,53.306667222222224,,3,16.7,0,,,3012206.1999.8.3,,1.3,0,EDMONTON INTERNATIONAL CS,AB,1999,,,1999-08-03 00:00:00,,,,0,,5.7,,,,,,3012206,8,27.6,,,,0
